,Date,State,Roster_ID,Population_Interpolated,Missing_Indicator,Admissions_Interpolated,Releases_Interpolated,Admin2,Province_State,Population,Cases,Deaths,State Name
165,2020-03-01,AL,AL-Autauga,169.91428571428574,0.2857142857142857,3.9714285714285715,4.114285714285715,Autauga,AL,55869,0.0,0.0,Alabama
166,2020-03-08,AL,AL-Autauga,171.5142857142857,0.2857142857142857,4.171428571428572,4.742857142857143,Autauga,AL,55869,0.0,0.0,Alabama
167,2020-03-15,AL,AL-Autauga,175.14285714285714,0.0,6.0,4.0,Autauga,AL,55869,0.0,0.0,Alabama
168,2020-03-22,AL,AL-Autauga,164.42857142857142,0.0,1.8571428571428572,5.142857142857143,Autauga,AL,55869,0.0,0.0,Alabama
169,2020-03-29,AL,AL-Autauga,155.71428571428572,0.0,2.857142857142857,3.4285714285714284,Autauga,AL,55869,0.4523809523809524,0.0,Alabama
170,2020-04-05,AL,AL-Autauga,146.85714285714286,0.0,2.0,4.142857142857143,Autauga,AL,55869,0.09853638425066998,0.0,Alabama
171,2020-04-12,AL,AL-Autauga,138.0,0.0,2.142857142857143,1.7142857142857142,Autauga,AL,55869,0.07040035987404408,0.14285714285714285,Alabama
172,2020-04-19,AL,AL-Autauga,140.28571428571428,0.0,2.5714285714285716,2.2857142857142856,Autauga,AL,55869,0.045732600732600735,0.07142857142857142,Alabama
173,2020-04-26,AL,AL-Autauga,147.0,0.0,3.7142857142857144,2.4285714285714284,Autauga,AL,55869,0.04658486353834126,0.02380952380952381,Alabama
174,2020-05-03,AL,AL-Autauga,153.0,0.0,5.571428571428571,5.142857142857143,Autauga,AL,55869,0.05013805256854741,0.05476190476190475,Alabama
175,2020-05-10,AL,AL-Autauga,157.85714285714286,0.0,4.142857142857143,3.5714285714285716,Autauga,AL,55869,0.05049118419952815,0.03571428571428571,Alabama
176,2020-05-17,AL,AL-Autauga,163.71428571428572,0.0,5.0,3.857142857142857,Autauga,AL,55869,0.07313808356457385,0.0,Alabama
177,2020-05-24,AL,AL-Autauga,163.57142857142858,0.0,4.428571428571429,4.571428571428571,Autauga,AL,55869,0.04438328776129091,-0.028571428571428574,Alabama
178,2020-05-31,AL,AL-Autauga,171.28571428571428,0.0,3.857142857142857,2.7142857142857144,Autauga,AL,55869,0.051487005947681005,0.03571428571428571,Alabama
179,2020-06-07,AL,AL-Autauga,172.0,0.0,4.0,4.0,Autauga,AL,55869,0.025620647719012863,0.028571428571428574,Alabama
180,2020-06-14,AL,AL-Autauga,163.85714285714286,0.0,3.0,5.714285714285714,Autauga,AL,55869,0.04512981074531593,0.023809523809523808,Alabama
181,2020-06-21,AL,AL-Autauga,159.42857142857142,0.0,4.0,3.0,Autauga,AL,55869,0.027940328413320437,0.03826530612244898,Alabama
182,2020-06-28,AL,AL-Autauga,163.42857142857142,0.0,4.428571428571429,4.285714285714286,Autauga,AL,55869,0.024096455866152323,0.044733044733044736,Alabama
183,2020-07-05,AL,AL-Autauga,161.71428571428572,0.0,4.714285714285714,4.142857142857143,Autauga,AL,55869,0.023193125475670633,0.011904761904761904,Alabama
184,2020-07-12,AL,AL-Autauga,155.28571428571428,0.0,2.857142857142857,5.571428571428571,Autauga,AL,55869,0.024895354414868266,0.030716902145473575,Alabama
185,2020-07-19,AL,AL-Autauga,144.28571428571428,0.0,2.7142857142857144,3.142857142857143,Autauga,AL,55869,0.022829783269926494,0.04045530492898914,Alabama
186,2020-07-26,AL,AL-Autauga,148.0,0.0,2.5714285714285716,2.0,Autauga,AL,55869,0.017144754446622928,0.0,Alabama
187,2020-08-02,AL,AL-Autauga,148.57142857142858,0.0,3.4285714285714284,3.5714285714285716,Autauga,AL,55869,0.015044537759375249,0.0,Alabama
188,2020-08-09,AL,AL-Autauga,147.14285714285714,0.0,3.4285714285714284,3.142857142857143,Autauga,AL,55869,0.01375420155307453,0.006802721088435374,Alabama
189,2020-08-16,AL,AL-Autauga,149.57142857142858,0.0,3.4285714285714284,3.5714285714285716,Autauga,AL,55869,0.008462081200706139,0.006493506493506494,Alabama
190,2020-08-23,AL,AL-Autauga,154.0,0.0,5.285714285714286,4.0,Autauga,AL,55869,0.008741784642656748,0.0,Alabama
191,2020-08-30,AL,AL-Autauga,154.0,0.0,2.7142857142857144,2.7142857142857144,Autauga,AL,55869,0.009565172496382944,0.0,Alabama
192,2020-09-06,AL,AL-Autauga,164.28571428571428,0.0,4.285714285714286,4.0,Autauga,AL,55869,0.005796176427905344,0.006211180124223602,Alabama
193,2020-09-13,AL,AL-Autauga,171.28571428571428,0.0,7.285714285714286,3.7142857142857144,Autauga,AL,55869,0.007418993685311916,0.0,Alabama
194,2020-09-20,AL,AL-Autauga,177.28571428571428,0.0,3.4285714285714284,4.714285714285714,Autauga,AL,55869,0.009665925068724842,0.005952380952380952,Alabama
195,2020-09-27,AL,AL-Autauga,178.0,0.0,5.0,4.285714285714286,Autauga,AL,55869,0.007831558337048105,0.005714285714285714,Alabama
196,2020-10-04,AL,AL-Autauga,171.14285714285714,0.0,2.7142857142857144,5.714285714285714,Autauga,AL,55869,0.004301284119771019,0.011164943430953284,Alabama
197,2020-10-11,AL,AL-Autauga,160.42857142857142,0.0,4.285714285714286,3.5714285714285716,Autauga,AL,55869,0.006383114657202828,0.00510204081632653,Alabama
198,2020-10-18,AL,AL-Autauga,171.71428571428572,0.0,5.142857142857143,3.857142857142857,Autauga,AL,55869,0.006465160521390222,0.0,Alabama
199,2020-10-25,AL,AL-Autauga,174.0,0.0,3.4285714285714284,3.5714285714285716,Autauga,AL,55869,0.005285521893337809,0.014296308067164575,Alabama
200,2020-11-01,AL,AL-Autauga,179.85714285714286,0.0,4.714285714285714,3.4285714285714284,Autauga,AL,55869,0.007554424607937518,0.0,Alabama
201,2020-11-08,AL,AL-Autauga,187.85714285714286,0.0,5.571428571428571,4.285714285714286,Autauga,AL,55869,0.007988823957652599,-0.004464285714285714,Alabama
202,2020-11-15,AL,AL-Autauga,192.85714285714286,0.0,5.0,4.571428571428571,Autauga,AL,55869,0.008986639721127421,0.02653260717776847,Alabama
203,2020-11-22,AL,AL-Autauga,194.0,0.0,4.571428571428571,5.142857142857143,Autauga,AL,55869,0.009109173740171164,0.011379800853485065,Alabama
204,2020-11-29,AL,AL-Autauga,195.28571428571428,0.14285714285714285,4.357142857142857,2.7142857142857144,Autauga,AL,55869,0.007158247280808451,0.010544217687074831,Alabama
205,2020-12-06,AL,AL-Autauga,191.0,0.0,2.5,5.0,Autauga,AL,55869,0.012700780310600613,0.0,Alabama
206,2020-12-13,AL,AL-Autauga,181.71428571428572,0.0,5.0,6.857142857142857,Autauga,AL,55869,0.013472258565564301,-0.0033222591362126247,Alabama
207,2020-12-20,AL,AL-Autauga,172.28571428571428,0.0,4.0,3.2857142857142856,Autauga,AL,55869,0.01809747750780514,0.01004947433518862,Alabama
208,2020-12-27,AL,AL-Autauga,182.28571428571428,0.0,5.0,3.142857142857143,Autauga,AL,55869,0.010657464242331422,0.0093887200270179,Alabama
209,2021-01-03,AL,AL-Autauga,188.28571428571428,0.5714285714285714,2.5714285714285716,2.5714285714285716,Autauga,AL,55869,0.009511553103571059,0.00880709426627794,Alabama
210,2021-01-10,AL,AL-Autauga,190.28571428571428,0.0,3.857142857142857,3.4285714285714284,Autauga,AL,55869,0.018122677890198474,0.01104886399004046,Alabama
211,2021-01-17,AL,AL-Autauga,193.28571428571428,0.0,5.0,5.285714285714286,Autauga,AL,55869,0.008706547814685581,0.0025974025974025974,Alabama
212,2021-01-24,AL,AL-Autauga,187.28571428571428,0.0,4.714285714285714,5.714285714285714,Autauga,AL,55869,0.0052114126375689745,0.01761026991441738,Alabama
213,2021-01-31,AL,AL-Autauga,184.71428571428572,0.0,3.7142857142857144,2.857142857142857,Autauga,AL,55869,0.007616345727134616,0.015333406089708611,Alabama
214,2021-02-07,AL,AL-Autauga,182.0,0.0,2.5714285714285716,4.571428571428571,Autauga,AL,55869,0.004968192589227319,0.015670081092616306,Alabama
215,2021-02-14,AL,AL-Autauga,177.14285714285714,0.0,2.857142857142857,2.4285714285714284,Autauga,AL,55869,0.003707538841932885,0.012460913070669167,Alabama
216,2021-02-21,AL,AL-Autauga,173.57142857142858,0.14285714285714285,1.1428571428571428,2.4285714285714284,Autauga,AL,55869,0.0022151412647677658,0.001680672268907563,Alabama
217,2021-02-28,AL,AL-Autauga,169.85714285714286,0.0,2.857142857142857,3.0,Autauga,AL,55869,0.003398597573095123,0.009821221273243943,Alabama
218,2021-03-07,AL,AL-Autauga,172.85714285714286,0.0,5.0,3.4285714285714284,Autauga,AL,55869,0.0018829817513999743,0.0015527950310559005,Alabama
219,2021-03-14,AL,AL-Autauga,184.42857142857142,0.0,5.714285714285714,4.0,Autauga,AL,55869,0.001769338440409676,0.004575611988103409,Alabama
220,2021-03-21,AL,AL-Autauga,188.0,0.0,5.142857142857143,6.428571428571429,Autauga,AL,55869,0.0019249909823406595,0.004433603338242513,Alabama
221,2021-03-28,AL,AL-Autauga,174.85714285714286,0.0,4.571428571428571,5.571428571428571,Autauga,AL,55869,0.0012456629423356921,0.0014430014430014432,Alabama
222,2021-04-04,AL,AL-Autauga,179.42857142857142,0.0,5.0,4.142857142857143,Autauga,AL,55869,0.0010620258020490863,0.004285714285714286,Alabama
223,2021-04-11,AL,AL-Autauga,175.0,0.0,4.0,6.142857142857143,Autauga,AL,55869,0.002230730473921438,0.0013869625520110955,Alabama
224,2021-04-18,AL,AL-Autauga,165.28571428571428,0.0,5.285714285714286,5.0,Autauga,AL,55869,0.000847753110719982,0.004120879120879121,Alabama
225,2021-04-25,AL,AL-Autauga,166.85714285714286,0.0,4.142857142857143,4.571428571428571,Autauga,AL,55869,0.002433960539705377,0.0013351134846461949,Alabama
226,2021-05-02,AL,AL-Autauga,163.0,0.0,4.714285714285714,5.0,Autauga,AL,55869,0.0006218249424678211,0.0,Alabama
227,2021-05-09,AL,AL-Autauga,162.28571428571428,0.0,3.142857142857143,3.857142857142857,Autauga,AL,55869,0.00022728814176866733,0.0013227513227513227,Alabama
228,2021-05-16,AL,AL-Autauga,156.14285714285714,0.0,3.7142857142857144,3.2857142857142856,Autauga,AL,55869,0.0017469687935033873,0.0,Alabama
229,2021-05-23,AL,AL-Autauga,159.0,0.0,4.285714285714286,5.0,Autauga,AL,55869,0.002292070804086484,0.002609317288216371,Alabama
230,2021-05-30,AL,AL-Autauga,154.42857142857142,0.0,2.857142857142857,3.0,Autauga,AL,55869,0.0004810543909496062,0.0,Alabama
231,2021-06-06,AL,AL-Autauga,158.85714285714286,0.0,4.714285714285714,4.142857142857143,Autauga,AL,55869,0.0008779816269530264,0.00256251149108292,Alabama
232,2021-06-13,AL,AL-Autauga,163.0,0.0,5.142857142857143,5.571428571428571,Autauga,AL,55869,0.0005758697043004894,0.0012642225031605561,Alabama
233,2021-06-20,AL,AL-Autauga,151.71428571428572,0.0,3.142857142857143,3.857142857142857,Autauga,AL,55869,0.0005142390957218298,0.0,Alabama
234,2021-06-27,AL,AL-Autauga,148.14285714285714,0.0,3.4285714285714284,3.857142857142857,Autauga,AL,55869,5.917315404829047e-05,0.0,Alabama
235,2021-07-04,AL,AL-Autauga,151.57142857142858,0.0,5.142857142857143,4.142857142857143,Autauga,AL,55869,0.0003546663766536748,0.0,Alabama
236,2021-07-11,AL,AL-Autauga,151.42857142857142,0.0,4.142857142857143,5.857142857142857,Autauga,AL,55869,0.0007266385411614674,0.0,Alabama
237,2021-07-18,AL,AL-Autauga,148.42857142857142,0.0,3.142857142857143,1.7142857142857142,Autauga,AL,55869,0.0009369209216232301,0.0,Alabama
238,2021-07-25,AL,AL-Autauga,150.0,0.0,3.142857142857143,3.857142857142857,Autauga,AL,55869,0.001394153015316784,0.0,Alabama
239,2021-08-01,AL,AL-Autauga,152.57142857142858,0.0,3.857142857142857,2.2857142857142856,Autauga,AL,55869,0.0027525692780899073,0.0012531328320802004,Alabama
240,2021-08-08,AL,AL-Autauga,153.28571428571428,0.0,3.4285714285714284,4.142857142857143,Autauga,AL,55869,0.003404159436882062,0.0,Alabama
241,2021-08-15,AL,AL-Autauga,160.42857142857142,0.0,4.714285714285714,3.2857142857142856,Autauga,AL,55869,0.005090942737107732,0.0,Alabama
242,2021-08-22,AL,AL-Autauga,162.28571428571428,0.0,4.285714285714286,4.714285714285714,Autauga,AL,55869,0.005017309769744327,0.0012422360248447205,Alabama
243,2021-08-29,AL,AL-Autauga,156.14285714285714,0.0,3.5714285714285716,5.285714285714286,Autauga,AL,55869,0.005862535909032805,0.0036737079402187523,Alabama
244,2021-09-05,AL,AL-Autauga,149.85714285714286,0.0,4.428571428571429,4.428571428571429,Autauga,AL,55869,0.005758222491914219,0.0012004801920768306,Alabama
245,2021-09-12,AL,AL-Autauga,150.14285714285714,0.0,3.857142857142857,3.142857142857143,Autauga,AL,55869,0.00430381745661732,0.0,Alabama
246,2021-09-19,AL,AL-Autauga,155.14285714285714,0.0,4.428571428571429,4.857142857142857,Autauga,AL,55869,0.0034110867138269184,0.00934159779614325,Alabama
247,2021-09-26,AL,AL-Autauga,149.85714285714286,0.0,3.7142857142857144,3.5714285714285716,Autauga,AL,55869,0.002327193238301216,0.010861824376969241,Alabama
248,2021-10-03,AL,AL-Autauga,156.85714285714286,0.0,5.0,3.857142857142857,Autauga,AL,55869,0.001661746511226973,0.0051171439898808745,Alabama
249,2021-10-10,AL,AL-Autauga,157.57142857142858,0.0,4.142857142857143,4.714285714285714,Autauga,AL,55869,0.001019336634043954,0.001991064491064491,Alabama
250,2021-10-17,AL,AL-Autauga,155.57142857142858,0.0,3.0,3.2857142857142856,Autauga,AL,55869,0.0007379946456663865,0.0019636952560901544,Alabama
251,2021-10-24,AL,AL-Autauga,156.07142857142858,0.14285714285714285,3.857142857142857,3.9285714285714284,Autauga,AL,55869,0.002096672387163038,0.001943634596695821,Alabama
252,2021-10-31,AL,AL-Autauga,155.42857142857142,0.0,4.285714285714286,2.857142857142857,Autauga,AL,55869,0.002898838633287877,0.0,Alabama
253,2021-11-07,AL,AL-Autauga,163.42857142857142,0.0,3.2857142857142856,3.2857142857142856,Autauga,AL,55869,0.0010972186203559806,0.0028636193354625284,Alabama
254,2021-11-14,AL,AL-Autauga,170.57142857142858,0.0,4.142857142857143,2.4285714285714284,Autauga,AL,55869,0.0009927440239246392,0.002807263256179665,Alabama
255,2021-11-21,AL,AL-Autauga,173.28571428571428,0.0,4.857142857142857,6.285714285714286,Autauga,AL,55869,0.0009312497079505891,0.001837409901926031,Alabama
256,2021-11-28,AL,AL-Autauga,165.28571428571428,0.0,2.5714285714285716,2.2857142857142856,Autauga,AL,55869,0.0006265194838726427,0.0009099181073703367,Alabama
257,2021-12-05,AL,AL-Autauga,165.0,0.0,4.0,4.857142857142857,Autauga,AL,55869,0.0005967027762264864,0.0,Alabama
258,2021-12-12,AL,AL-Autauga,152.71428571428572,0.0,2.0,4.571428571428571,Autauga,AL,55869,0.0005132167621127355,0.0009041591320072332,Alabama
259,2021-12-19,AL,AL-Autauga,133.71428571428572,0.0,0.0,2.0571428571428574,Autauga,AL,55869,0.0009411593070162526,0.0008984725965858042,Alabama
260,2021-12-26,AL,AL-Autauga,123.52,1.0,0.28,1.4,Autauga,AL,55869,0.0015993759067806353,0.0008928571428571429,Alabama
261,2022-01-02,AL,AL-Autauga,115.67999999999999,1.0,0.28,1.4,Autauga,AL,55869,0.005160103670777315,0.0,Alabama
262,2022-01-09,AL,AL-Autauga,107.84,1.0,0.28,1.4,Autauga,AL,55869,0.009813729007132208,0.001769145661485206,Alabama
263,2022-01-16,AL,AL-Autauga,100.96000000000001,0.42857142857142855,0.8742857142857143,1.457142857142857,Autauga,AL,55869,0.007638867634417345,0.0008764241893076249,Alabama
264,2022-01-23,AL,AL-Autauga,99.42857142857143,0.0,2.2857142857142856,2.142857142857143,Autauga,AL,55869,0.006297038033518091,0.0,Alabama
265,2022-01-30,AL,AL-Autauga,102.85714285714286,0.0,2.7142857142857144,1.8571428571428572,Autauga,AL,55869,0.013724863960545659,0.0026342303009949204,Alabama
266,2022-02-06,AL,AL-Autauga,99.0,0.0,3.0,4.142857142857143,Autauga,AL,55869,0.004881054405367946,0.003396389204443426,Alabama
267,2022-02-13,AL,AL-Autauga,101.28571428571429,0.0,3.4285714285714284,3.142857142857143,Autauga,AL,55869,0.0029084453966573137,0.0049596056433518975,Alabama
268,2022-02-20,AL,AL-Autauga,102.28571428571429,0.0,3.7142857142857144,3.142857142857143,Autauga,AL,55869,0.0011532476372196228,0.006363631603455784,Alabama
269,2022-02-27,AL,AL-Autauga,108.57142857142857,0.0,4.142857142857143,3.2857142857142856,Autauga,AL,55869,0.0007205903248718946,0.007657991077680198,Alabama
1345,2020-03-01,AL,AL-Cleburne,75.42857142857143,0.0,1.2857142857142858,1.8571428571428572,Cleburne,AL,14910,0.0,0.0,Alabama
1346,2020-03-08,AL,AL-Cleburne,77.57142857142857,0.0,2.4285714285714284,1.4285714285714286,Cleburne,AL,14910,0.0,0.0,Alabama
1347,2020-03-15,AL,AL-Cleburne,84.0,0.0,3.2857142857142856,2.5714285714285716,Cleburne,AL,14910,0.0,0.0,Alabama
1348,2020-03-22,AL,AL-Cleburne,79.42857142857143,0.0,1.1428571428571428,2.4285714285714284,Cleburne,AL,14910,0.0,0.0,Alabama
1349,2020-03-29,AL,AL-Cleburne,76.85714285714286,0.0,0.5714285714285714,0.42857142857142855,Cleburne,AL,14910,0.35000000000000003,0.0,Alabama
1350,2020-04-05,AL,AL-Cleburne,76.14285714285714,0.0,0.14285714285714285,0.42857142857142855,Cleburne,AL,14910,0.04421768707482993,0.0,Alabama
1351,2020-04-12,AL,AL-Cleburne,67.42857142857143,0.0,0.0,1.8571428571428572,Cleburne,AL,14910,0.07857142857142858,0.0,Alabama
1352,2020-04-19,AL,AL-Cleburne,60.857142857142854,0.0,0.42857142857142855,0.5714285714285714,Cleburne,AL,14910,0.0,0.14285714285714285,Alabama
1353,2020-04-26,AL,AL-Cleburne,62.285714285714285,0.0,0.7142857142857143,0.14285714285714285,Cleburne,AL,14910,0.0,0.0,Alabama
1354,2020-05-03,AL,AL-Cleburne,64.57142857142857,0.0,0.7142857142857143,1.4285714285714286,Cleburne,AL,14910,0.0,0.0,Alabama
1355,2020-05-10,AL,AL-Cleburne,61.57142857142857,0.0,1.5714285714285714,1.0,Cleburne,AL,14910,0.01098901098901099,0.0,Alabama
1356,2020-05-17,AL,AL-Cleburne,62.714285714285715,0.0,0.5714285714285714,1.0,Cleburne,AL,14910,0.0,0.0,Alabama
1357,2020-05-24,AL,AL-Cleburne,63.285714285714285,0.0,1.5714285714285714,0.42857142857142855,Cleburne,AL,14910,0.0,0.0,Alabama
1358,2020-05-31,AL,AL-Cleburne,73.0,0.0,2.0,1.4285714285714286,Cleburne,AL,14910,0.01020408163265306,0.0,Alabama
1359,2020-06-07,AL,AL-Cleburne,69.71428571428571,0.0,1.1428571428571428,1.7142857142857142,Cleburne,AL,14910,0.0365079365079365,0.0,Alabama
1360,2020-06-14,AL,AL-Cleburne,66.85714285714286,0.0,1.1428571428571428,1.5714285714285714,Cleburne,AL,14910,0.02146437522377372,0.0,Alabama
1361,2020-06-21,AL,AL-Cleburne,68.42857142857143,0.0,0.7142857142857143,0.42857142857142855,Cleburne,AL,14910,0.0,0.0,Alabama
1362,2020-06-28,AL,AL-Cleburne,62.142857142857146,0.0,1.1428571428571428,2.4285714285714284,Cleburne,AL,14910,0.03008563899868248,0.0,Alabama
1363,2020-07-05,AL,AL-Cleburne,60.57142857142857,0.0,1.1428571428571428,0.8571428571428571,Cleburne,AL,14910,0.04804780149607736,0.0,Alabama
1364,2020-07-12,AL,AL-Cleburne,62.857142857142854,0.0,1.0,0.5714285714285714,Cleburne,AL,14910,0.03497371106943819,0.0,Alabama
1365,2020-07-19,AL,AL-Cleburne,69.57142857142857,0.0,2.142857142857143,1.8571428571428572,Cleburne,AL,14910,0.07821987304705705,0.0,Alabama
1366,2020-07-26,AL,AL-Cleburne,65.14285714285714,0.0,0.5714285714285714,1.0,Cleburne,AL,14910,0.034524114579518775,0.0,Alabama
1367,2020-08-02,AL,AL-Cleburne,63.285714285714285,0.0,0.8571428571428571,0.5714285714285714,Cleburne,AL,14910,0.027763150054719687,0.0,Alabama
1368,2020-08-09,AL,AL-Cleburne,63.285714285714285,0.0,0.8571428571428571,1.4285714285714286,Cleburne,AL,14910,0.009249195283957274,0.0,Alabama
1369,2020-08-16,AL,AL-Cleburne,64.71428571428571,0.0,1.1428571428571428,0.42857142857142855,Cleburne,AL,14910,0.012820302034580483,0.0,Alabama
1370,2020-08-23,AL,AL-Cleburne,66.28571428571429,0.0,1.4285714285714286,1.8571428571428572,Cleburne,AL,14910,0.0546374592655759,0.15476190476190474,Alabama
1371,2020-08-30,AL,AL-Cleburne,65.0,0.0,0.7142857142857143,0.2857142857142857,Cleburne,AL,14910,0.014777893427380746,0.028571428571428574,Alabama
1372,2020-09-06,AL,AL-Cleburne,67.42857142857143,0.0,1.1428571428571428,1.0,Cleburne,AL,14910,0.03134372547462464,0.0,Alabama
1373,2020-09-13,AL,AL-Cleburne,70.0,0.0,1.2857142857142858,0.42857142857142855,Cleburne,AL,14910,0.028316624543221557,0.023809523809523808,Alabama
1374,2020-09-20,AL,AL-Cleburne,69.85714285714286,0.0,1.1428571428571428,1.8571428571428572,Cleburne,AL,14910,0.0137425335636595,0.0,Alabama
1375,2020-09-27,AL,AL-Cleburne,65.85714285714286,0.0,0.8571428571428571,1.0,Cleburne,AL,14910,0.009309498880117076,-0.02040816326530612,Alabama
1376,2020-10-04,AL,AL-Cleburne,67.57142857142857,0.0,1.2857142857142858,0.8571428571428571,Cleburne,AL,14910,0.011122192985109405,0.023809523809523808,Alabama
1377,2020-10-11,AL,AL-Cleburne,67.71428571428571,0.0,1.0,1.8571428571428572,Cleburne,AL,14910,0.012518777047953263,0.0,Alabama
1378,2020-10-18,AL,AL-Cleburne,64.85714285714286,0.0,1.0,0.8571428571428571,Cleburne,AL,14910,0.015951396138318433,0.02040816326530612,Alabama
1379,2020-10-25,AL,AL-Cleburne,65.0,1.0,0.0,0.0,Cleburne,AL,14910,0.012594705238972572,0.017857142857142856,Alabama
1380,2020-11-01,AL,AL-Cleburne,67.14285714285714,0.2857142857142857,1.8571428571428572,1.5714285714285714,Cleburne,AL,14910,0.004919705910531859,0.015873015873015872,Alabama
1381,2020-11-08,AL,AL-Cleburne,69.42857142857143,0.0,1.7142857142857142,1.1428571428571428,Cleburne,AL,14910,0.008253829313202753,0.027272727272727275,Alabama
1382,2020-11-15,AL,AL-Cleburne,69.85714285714286,0.0,1.4285714285714286,1.5714285714285714,Cleburne,AL,14910,0.009304907417725697,0.0,Alabama
1383,2020-11-22,AL,AL-Cleburne,74.0,0.0,1.8571428571428572,1.5714285714285714,Cleburne,AL,14910,0.014985737992674728,0.03388278388278388,Alabama
1384,2020-11-29,AL,AL-Cleburne,71.71428571428571,0.0,0.7142857142857143,0.8571428571428571,Cleburne,AL,14910,0.006061624660705659,0.0,Alabama
1385,2020-12-06,AL,AL-Cleburne,70.14285714285714,0.0,0.5714285714285714,0.8571428571428571,Cleburne,AL,14910,0.008457130011033622,0.0,Alabama
1386,2020-12-13,AL,AL-Cleburne,69.28571428571429,0.0,1.4285714285714286,1.1428571428571428,Cleburne,AL,14910,0.01028718365565412,0.009523809523809523,Alabama
1387,2020-12-20,AL,AL-Cleburne,65.0,0.0,0.8571428571428571,2.142857142857143,Cleburne,AL,14910,0.010375105967084046,0.0,Alabama
1388,2020-12-27,AL,AL-Cleburne,59.857142857142854,0.0,0.42857142857142855,0.8571428571428571,Cleburne,AL,14910,0.0069443559629052435,0.008928571428571428,Alabama
1389,2021-01-03,AL,AL-Cleburne,59.57142857142857,0.5714285714285714,0.42857142857142855,0.42857142857142855,Cleburne,AL,14910,0.007441847559853956,0.0,Alabama
1390,2021-01-10,AL,AL-Cleburne,61.42857142857143,0.0,1.5714285714285714,1.4285714285714286,Cleburne,AL,14910,0.009287389197136033,0.016339869281045753,Alabama
1391,2021-01-17,AL,AL-Cleburne,59.57142857142857,0.0,1.0,1.5714285714285714,Cleburne,AL,14910,0.007020904296859955,0.03628636809414841,Alabama
1392,2021-01-24,AL,AL-Cleburne,59.714285714285715,0.0,1.2857142857142858,0.42857142857142855,Cleburne,AL,14910,0.005267576976768383,0.011666666666666667,Alabama
1393,2021-01-31,AL,AL-Cleburne,58.857142857142854,0.0,0.5714285714285714,1.7142857142857142,Cleburne,AL,14910,0.007236981384613129,0.01609105180533752,Alabama
1394,2021-02-07,AL,AL-Cleburne,53.57142857142857,0.0,1.5714285714285714,1.2857142857142858,Cleburne,AL,14910,0.004402570273239612,0.014778325123152709,Alabama
1395,2021-02-14,AL,AL-Cleburne,57.285714285714285,0.0,1.8571428571428572,2.0,Cleburne,AL,14910,0.00150757193640377,0.01721188475390156,Alabama
1396,2021-02-21,AL,AL-Cleburne,54.642857142857146,0.14285714285714285,0.7142857142857143,1.1428571428571428,Cleburne,AL,14910,0.0020202215895736182,0.01169026169026169,Alabama
1397,2021-02-28,AL,AL-Cleburne,54.0,0.0,1.5714285714285714,1.0,Cleburne,AL,14910,0.002407711233571928,0.003663003663003663,Alabama
1398,2021-03-07,AL,AL-Cleburne,59.42857142857143,0.0,1.5714285714285714,0.8571428571428571,Cleburne,AL,14910,0.002684142613554277,0.0071428571428571435,Alabama
1399,2021-03-14,AL,AL-Cleburne,63.142857142857146,0.0,1.2857142857142858,0.8571428571428571,Cleburne,AL,14910,0.0009138745644136602,0.0,Alabama
1400,2021-03-21,AL,AL-Cleburne,60.714285714285715,0.0,1.0,2.5714285714285716,Cleburne,AL,14910,0.0034180332041811113,0.0,Alabama
1401,2021-03-28,AL,AL-Cleburne,54.285714285714285,0.0,1.1428571428571428,1.1428571428571428,Cleburne,AL,14910,0.0004932238107770123,0.0,Alabama
1402,2021-04-04,AL,AL-Cleburne,52.142857142857146,0.0,0.8571428571428571,1.4285714285714286,Cleburne,AL,14910,0.0004913237336768248,0.0,Alabama
1403,2021-04-11,AL,AL-Cleburne,45.714285714285715,0.0,0.8571428571428571,1.5714285714285714,Cleburne,AL,14910,0.0003919265022219585,0.0,Alabama
1404,2021-04-18,AL,AL-Cleburne,47.57142857142857,0.0,1.8571428571428572,1.2857142857142858,Cleburne,AL,14910,0.0009756032432782011,0.0,Alabama
1405,2021-04-25,AL,AL-Cleburne,51.0,0.0,1.2857142857142858,0.7142857142857143,Cleburne,AL,14910,0.0005818377405227858,0.0,Alabama
1406,2021-05-02,AL,AL-Cleburne,52.714285714285715,0.0,1.1428571428571428,1.2857142857142858,Cleburne,AL,14910,0.0006766567508462449,0.0,Alabama
1407,2021-05-09,AL,AL-Cleburne,53.0,0.0,2.7142857142857144,1.8571428571428572,Cleburne,AL,14910,0.0005770719730375413,0.0,Alabama
1408,2021-05-16,AL,AL-Cleburne,59.57142857142857,0.0,1.7142857142857142,0.42857142857142855,Cleburne,AL,14910,0.0006702418033608694,0.0,Alabama
1409,2021-05-23,AL,AL-Cleburne,64.57142857142857,0.0,1.2857142857142858,2.0,Cleburne,AL,14910,0.0005718104565533936,0.003401360544217687,Alabama
1410,2021-05-30,AL,AL-Cleburne,64.57142857142857,0.0,1.8571428571428572,1.1428571428571428,Cleburne,AL,14910,0.000190095998479232,0.0,Alabama
1411,2021-06-06,AL,AL-Cleburne,65.14285714285714,0.0,1.0,1.4285714285714286,Cleburne,AL,14910,0.0006633824214535999,0.0033222591362126247,Alabama
1412,2021-06-13,AL,AL-Cleburne,59.857142857142854,0.0,1.1428571428571428,2.142857142857143,Cleburne,AL,14910,0.0013193334883079,0.0,Alabama
